order_id,customer_id,order_date,ship_date,total_amount,order_status
2897,737,2023-10-04,2023-10-06,1427.95,Completed
2898,737,2023-12-05,2023-12-09,1615.93,Completed
2899,737,2024-02-26,2024-02-29,1535.42,Completed
2900,737,2024-04-10,2024-04-14,4228.51,Completed
2901,737,2024-06-30,2024-07-04,699.73,Completed
2902,737,2024-09-11,2024-09-16,2027.6,Completed
2903,737,2024-10-29,2024-10-30,3724.36,Completed
2904,738,2024-08-27,2024-08-31,440.29,Completed
2905,738,2024-11-03,2024-11-08,837.26,Completed
2906,739,2023-09-15,2023-09-16,261.49,Completed
2907,739,2023-10-13,2023-10-16,1640.59,Completed
2908,739,2023-10-20,2023-10-25,1210.21,Completed
2909,739,2024-01-04,2024-01-09,1866.62,Completed
2910,740,2022-05-04,2022-05-06,1673.57,Completed
2911,740,2022-06-16,2022-06-17,1479.06,Completed
2912,740,2022-06-23,2022-06-28,1053.37,Completed
2913,740,2022-08-09,2022-08-14,549.3,Completed
2914,740,2022-10-19,2022-10-20,2141.09,Completed
2915,741,2022-10-02,2022-10-07,2127.92,Completed
2916,741,2022-12-04,2022-12-05,1155.43,Completed
2917,742,2023-06-12,2023-06-15,3794.62,Completed
2918,742,2023-07-04,2023-07-08,4258.96,Completed
2919,742,2023-08-11,2023-08-13,74.28,Completed
2920,742,2023-10-14,2023-10-16,371.06,Completed
2921,743,2022-06-13,2022-06-14,1335.09,Completed
2922,743,2022-08-08,2022-08-10,125.74,Completed
2923,743,2022-10-16,2022-10-21,1014.68,Completed
2924,744,2022-07-15,2022-07-19,650.61,Completed
2925,744,2022-10-08,2022-10-11,1319.28,Completed
2926,744,2022-10-27,2022-10-30,920.64,Completed
2927,744,2023-01-10,2023-01-15,576.05,Completed
2928,744,2023-04-04,2023-04-09,6919.83,Completed
2929,744,2023-06-02,2023-06-06,1223.85,Completed
2930,744,2023-07-30,2023-08-02,3553.04,Completed
2931,744,2023-10-19,2023-10-21,4226.18,Completed
2932,745,2023-07-10,2023-07-13,3207.45,Completed
2933,745,2023-10-01,2023-10-02,2074.69,Completed
2934,745,2023-10-20,2023-10-24,3035.92,Completed
2935,745,2023-11-12,2023-11-15,249.26,Completed
2936,745,2023-12-02,2023-12-03,3813.37,Completed
2937,745,2024-01-10,2024-01-11,1555.7,Completed
2938,745,2024-02-04,2024-02-08,1287.59,Completed
2939,745,2024-03-27,2024-03-28,167.77,Completed
2940,745,2024-04-04,2024-04-06,1552.32,Completed
2941,745,2024-06-13,2024-06-16,3547.86,Completed
2942,745,2024-08-10,2024-08-13,1099.53,Completed
2943,745,2024-10-19,2024-10-23,836.89,Completed
2944,746,2022-06-05,2022-06-09,1376.84,Completed
2945,746,2022-08-01,2022-08-04,1294.47,Completed
2946,746,2022-08-12,2022-08-17,1137.36,Completed
2947,746,2022-09-03,2022-09-05,2928.73,Completed
2948,746,2022-12-01,2022-12-04,4312.95,Completed
2949,746,2023-01-25,2023-01-28,179.58,Completed
2950,746,2023-03-09,2023-03-11,1671.28,Completed
2951,747,2023-03-24,2023-03-25,633.45,Completed
2952,748,2023-11-17,2023-11-20,1998.18,Completed
2953,748,2024-01-02,2024-01-04,391.44,Completed
2954,748,2024-02-18,2024-02-21,233.68,Completed
2955,748,2024-04-27,2024-04-28,5030.08,Completed
2956,748,2024-06-24,2024-06-26,709.42,Completed
2957,748,2024-08-12,2024-08-16,3799.67,Completed
2958,748,2024-10-20,2024-10-21,1018.28,Completed
2959,749,2023-03-13,2023-03-18,1292.16,Completed
2960,749,2023-04-17,2023-04-22,387.33,Completed
2961,749,2023-07-10,2023-07-11,643.68,Completed
2962,749,2023-08-26,2023-08-31,1335.49,Completed
2963,750,2022-08-30,2022-09-03,1840.68,Completed
2964,751,2023-02-25,2023-02-26,1155.41,Completed
2965,751,2023-05-06,2023-05-11,585.28,Completed
2966,751,2023-08-02,2023-08-04,303.53,Completed
2967,751,2023-08-09,2023-08-12,181.45,Completed
2968,752,2023-10-23,2023-10-27,757.62,Completed
2969,752,2023-12-09,2023-12-11,1202.82,Completed
2970,752,2024-01-05,2024-01-08,415.27,Completed
2971,752,2024-02-22,2024-02-26,1822.27,Completed
2972,753,2024-08-18,2024-08-20,253.3,Completed
2973,753,2024-10-21,2024-10-22,1100.21,Completed
2974,754,2023-06-21,2023-06-26,1538.21,Completed
2975,754,2023-07-09,2023-07-14,2928.17,Completed
2976,754,2023-09-08,2023-09-09,1027.68,Completed
2977,754,2023-09-15,2023-09-16,152.69,Completed
2978,754,2023-11-08,2023-11-11,2356.88,Completed
2979,754,2023-12-02,2023-12-07,3919.81,Completed
2980,754,2023-12-28,2023-12-30,2284.12,Completed
2981,754,2024-01-19,2024-01-22,3761.82,Completed
2982,754,2024-03-03,2024-03-05,4200.71,Completed
2983,754,2024-03-24,2024-03-27,156.45,Completed
2984,754,2024-05-25,2024-05-29,1318.11,Completed
2985,754,2024-06-29,2024-07-03,6381.21,Completed
2986,754,2024-09-04,2024-09-08,3818.88,Completed
2987,754,2024-11-20,2024-11-24,1430.59,Completed
2988,755,2024-10-19,2024-10-23,137.03,Completed
2989,756,2024-08-21,2024-08-25,234.6,Completed
2990,756,2024-09-05,2024-09-08,873.99,Completed
2991,756,2024-11-08,2024-11-10,438.18,Completed
2992,757,2024-01-31,2024-02-03,41.21,Completed
2993,757,2024-03-01,2024-03-04,1073.21,Completed
2994,757,2024-04-12,2024-04-14,2363.1,Completed
2995,757,2024-05-19,2024-05-23,3637.91,Completed
2996,758,2022-04-04,2022-04-07,2528.96,Completed
2997,759,2022-10-27,2022-10-30,48.36,Completed
2998,760,2024-05-12,2024-05-17,3319.98,Completed
2999,760,2024-05-25,2024-05-29,5144.49,Completed
3000,760,2024-08-17,2024-08-20,3115.72,Completed
3001,760,2024-10-06,2024-10-11,2459.8,Completed
3002,761,2023-02-11,2023-02-15,586.34,Completed
3003,761,2023-02-28,2023-03-03,33.74,Completed
3004,761,2023-05-03,2023-05-06,1893.81,Completed
3005,761,2023-07-27,2023-07-30,543.11,Completed
3006,762,2024-02-19,2024-02-21,4798.72,Completed
3007,762,2024-03-19,2024-03-21,1036.08,Completed
3008,762,2024-04-10,2024-04-11,1143.73,Completed
3009,762,2024-04-30,2024-05-02,1991.82,Completed
3010,762,2024-07-05,2024-07-08,206.96,Completed
3011,762,2024-08-16,2024-08-18,3714.9,Completed
3012,762,2024-11-04,2024-11-08,601.85,Completed
3013,762,2024-11-12,2024-11-16,1327.13,Completed
3014,763,2023-11-23,2023-11-27,2641.26,Completed
3015,764,2024-10-03,2024-10-06,4120.23,Completed
3016,764,2024-11-04,2024-11-05,4170.54,Completed
3017,765,2023-12-24,2023-12-27,1169.9,Completed
3018,766,2024-10-04,2024-10-05,3141.32,Completed
3019,766,2024-11-08,2024-11-13,1902.58,Completed
3020,767,2022-05-03,2022-05-05,298.76,Completed
3021,767,2022-06-11,2022-06-14,91.4,Completed
3022,767,2022-07-14,2022-07-19,225.92,Completed
3023,768,2022-04-10,2022-04-14,592.65,Completed
3024,768,2022-05-06,2022-05-11,957.65,Completed
3025,768,2022-06-30,2022-07-01,1301.8,Completed
3026,769,2022-10-09,2022-10-12,2164.35,Completed
3027,769,2022-11-23,2022-11-24,176.12,Completed
3028,769,2023-02-16,2023-02-21,137.65,Completed
3029,769,2023-04-30,2023-05-04,20.89,Completed
3030,769,2023-05-07,2023-05-11,60.41,Completed
3031,770,2022-11-12,2022-11-13,107.66,Completed
3032,770,2023-01-29,2023-02-03,432.16,Completed
3033,770,2023-04-09,2023-04-13,1694.37,Completed
3034,770,2023-06-20,2023-06-23,577.11,Completed
3035,770,2023-08-14,2023-08-19,458.2,Completed
3036,771,2024-11-03,2024-11-08,65.4,Completed
3037,771,2024-11-23,2024-11-24,979.78,Completed
3038,772,2022-05-06,2022-05-08,254.66,Completed
3039,772,2022-07-19,2022-07-20,1470.01,Completed
3040,772,2022-08-05,2022-08-10,714.27,Completed
3041,772,2022-09-25,2022-09-27,3496.21,Completed
3042,772,2022-10-04,2022-10-05,440.4,Completed
3043,772,2023-01-02,2023-01-03,264.25,Completed
3044,772,2023-01-13,2023-01-15,66.66,Completed
3045,772,2023-01-31,2023-02-05,2183.35,Completed
3046,773,2024-09-26,2024-09-30,6615.98,Completed
3047,774,2024-04-22,2024-04-26,632.9,Completed
3048,775,2023-07-23,2023-07-25,2709.53,Completed
3049,775,2023-09-14,2023-09-15,3335.66,Completed
3050,775,2023-10-16,2023-10-17,4539.5,Completed
3051,775,2023-11-22,2023-11-24,3364.15,Completed
3052,776,2024-10-25,2024-10-26,87.72,Completed
3053,777,2022-08-15,2022-08-18,1365.69,Completed
3054,777,2022-10-16,2022-10-21,3011.45,Completed
3055,777,2022-10-25,2022-10-27,1603.86,Completed
3056,777,2022-11-08,2022-11-09,6287.89,Completed
3057,777,2023-01-31,2023-02-01,3749.82,Completed
3058,777,2023-03-28,2023-04-01,1583.71,Completed
3059,777,2023-06-24,2023-06-29,702.96,Completed
3060,778,2022-11-08,2022-11-10,1283.35,Completed
3061,779,2023-06-08,2023-06-09,117.89,Completed
3062,780,2024-03-30,2024-04-03,1739.9,Completed
3063,780,2024-06-19,2024-06-23,983.36,Completed
3064,780,2024-09-05,2024-09-06,3073.98,Completed
3065,780,2024-09-14,2024-09-18,570.21,Completed
3066,781,2024-04-11,2024-04-16,4392.61,Completed
3067,781,2024-05-13,2024-05-17,756.62,Completed
3068,781,2024-07-21,2024-07-22,593.2,Completed
3069,781,2024-08-29,2024-08-30,3645.7,Completed
3070,781,2024-09-09,2024-09-10,1731.97,Completed
3071,781,2024-10-10,2024-10-15,565.99,Completed
3072,781,2024-10-30,2024-10-31,2761.21,Completed
3073,782,2023-05-21,2023-05-25,2090.04,Completed
3074,783,2022-06-15,2022-06-16,667.48,Completed
3075,784,2024-04-16,2024-04-17,3850.05,Completed
3076,784,2024-07-12,2024-07-15,129.21,Completed
3077,785,2024-09-06,2024-09-09,854.7,Completed
3078,785,2024-11-04,2024-11-07,1645.8,Completed
3079,786,2022-12-24,2022-12-26,617.9,Completed
3080,787,2024-06-10,2024-06-15,4793.81,Completed
3081,787,2024-09-07,2024-09-08,259.42,Completed
3082,787,2024-09-26,2024-10-01,2083.41,Completed
3083,787,2024-10-17,2024-10-20,131.23,Completed
3084,788,2022-07-16,2022-07-19,1173.16,Completed
3085,788,2022-10-03,2022-10-07,451.94,Completed
3086,789,2023-03-12,2023-03-16,253.95,Completed
3087,789,2023-06-05,2023-06-06,992.06,Completed
3088,789,2023-08-08,2023-08-12,948.16,Completed
3089,789,2023-09-29,2023-09-30,3872.51,Completed
3090,789,2023-11-02,2023-11-06,284.35,Completed
3091,789,2023-12-12,2023-12-14,1797.22,Completed
3092,790,2022-04-07,2022-04-08,187.21,Completed
3093,790,2022-05-05,2022-05-06,1760.74,Completed
3094,790,2022-06-25,2022-06-29,1481.21,Completed
3095,791,2023-08-04,2023-08-06,2758.89,Completed
3096,791,2023-08-16,2023-08-17,1536.32,Completed
3097,791,2023-10-17,2023-10-18,3651.46,Completed
3098,792,2023-10-09,2023-10-13,313.24,Completed
3099,792,2023-12-03,2023-12-04,2442.8,Completed
3100,792,2023-12-29,2024-01-03,511.99,Completed
3101,792,2024-02-03,2024-02-04,4950.85,Completed
3102,792,2024-03-06,2024-03-11,1155.57,Completed
3103,792,2024-05-23,2024-05-24,2584.09,Completed
3104,792,2024-06-24,2024-06-28,1678.24,Completed
3105,792,2024-08-28,2024-09-01,3304.09,Completed
3106,793,2022-10-30,2022-11-01,1400.38,Completed
3107,793,2022-11-17,2022-11-21,744.04,Completed
3108,793,2023-02-14,2023-02-19,316.62,Completed
3109,793,2023-04-28,2023-04-29,420.81,Completed
3110,794,2023-09-08,2023-09-10,321.56,Completed
3111,794,2023-10-23,2023-10-28,3021.55,Completed
3112,795,2023-05-12,2023-05-16,5359.03,Completed
3113,795,2023-06-08,2023-06-09,2413.96,Completed
3114,796,2024-03-03,2024-03-04,2399.47,Completed
3115,797,2022-06-13,2022-06-17,3204.37,Completed
3116,797,2022-08-12,2022-08-16,807.71,Completed
3117,797,2022-08-29,2022-09-03,446.52,Completed
3118,797,2022-10-21,2022-10-26,1094.17,Completed
3119,798,2022-07-23,2022-07-27,282.17,Completed
3120,798,2022-08-15,2022-08-18,1306.11,Completed
3121,798,2022-09-06,2022-09-10,1615.11,Completed
3122,798,2022-10-09,2022-10-11,1782.95,Completed
3123,799,2022-06-05,2022-06-10,1342.98,Completed
3124,800,2024-03-26,2024-03-27,1430.82,Completed
3125,800,2024-06-01,2024-06-04,1955.57,Completed
3126,801,2023-07-15,2023-07-16,3355.06,Completed
3127,801,2023-08-27,2023-08-28,57.0,Completed
3128,801,2023-09-06,2023-09-10,3506.17,Completed
3129,801,2023-10-04,2023-10-07,1374.53,Completed
3130,801,2023-10-21,2023-10-24,721.81,Completed
3131,802,2023-04-17,2023-04-21,300.12,Completed
3132,802,2023-05-28,2023-05-30,3838.34,Completed
3133,802,2023-07-29,2023-08-03,3468.52,Completed
3134,803,2024-02-09,2024-02-12,113.96,Completed
3135,803,2024-03-26,2024-03-31,5300.02,Completed
3136,803,2024-04-23,2024-04-25,2335.87,Completed
3137,804,2024-02-18,2024-02-19,704.32,Completed
3138,804,2024-04-18,2024-04-21,417.12,Completed
3139,804,2024-05-25,2024-05-29,1963.01,Completed
3140,804,2024-06-17,2024-06-19,434.14,Completed
3141,804,2024-08-03,2024-08-06,4277.06,Completed
3142,804,2024-10-28,2024-10-31,845.94,Completed
3143,805,2023-08-31,2023-09-04,615.57,Completed
3144,805,2023-11-07,2023-11-12,1972.89,Completed
3145,805,2024-02-01,2024-02-04,2310.15,Completed
3146,805,2024-03-22,2024-03-24,4399.55,Completed
3147,806,2022-06-07,2022-06-10,139.18,Completed
3148,806,2022-06-29,2022-07-02,1116.66,Completed
3149,806,2022-09-21,2022-09-22,87.62,Completed
3150,806,2022-11-14,2022-11-19,2190.36,Completed
3151,807,2022-11-14,2022-11-17,1379.17,Completed
3152,807,2023-01-26,2023-01-30,836.37,Completed
3153,807,2023-02-10,2023-02-14,270.26,Completed
3154,807,2023-03-19,2023-03-20,1575.81,Completed
3155,808,2024-03-08,2024-03-13,1554.47,Completed
3156,808,2024-04-12,2024-04-16,885.53,Completed
3157,808,2024-05-02,2024-05-06,3061.54,Completed
3158,809,2022-08-09,2022-08-14,807.76,Completed
3159,810,2023-09-29,2023-10-01,1690.35,Completed
3160,810,2023-10-10,2023-10-11,4424.62,Completed
3161,810,2023-11-20,2023-11-22,3494.14,Completed
3162,810,2023-12-27,2023-12-29,1256.61,Completed
3163,811,2023-07-11,2023-07-14,5251.58,Completed
3164,811,2023-09-09,2023-09-12,83.28,Completed
3165,811,2023-11-23,2023-11-26,421.77,Completed
3166,811,2023-12-31,2024-01-02,3407.22,Completed
3167,811,2024-01-15,2024-01-17,177.69,Completed
3168,811,2024-03-14,2024-03-18,879.77,Completed
3169,811,2024-06-06,2024-06-11,1138.37,Completed
3170,811,2024-09-01,2024-09-05,238.78,Completed
3171,811,2024-11-10,2024-11-15,578.76,Completed
3172,812,2022-06-29,2022-07-01,1720.8,Completed
3173,813,2024-07-10,2024-07-13,627.84,Completed
3174,813,2024-08-20,2024-08-24,4432.4,Completed
3175,813,2024-10-21,2024-10-22,515.52,Completed
3176,814,2022-03-02,2022-03-04,4571.82,Completed
3177,814,2022-04-07,2022-04-12,1391.39,Completed
3178,814,2022-04-21,2022-04-26,491.95,Completed
3179,814,2022-06-27,2022-07-02,382.13,Completed
3180,815,2022-07-13,2022-07-15,6280.48,Completed
3181,816,2022-01-31,2022-02-04,850.48,Completed
3182,816,2022-04-22,2022-04-25,4532.72,Completed
3183,816,2022-07-07,2022-07-12,1222.07,Completed
3184,816,2022-08-14,2022-08-19,376.22,Completed
3185,816,2022-11-04,2022-11-09,1447.74,Completed
3186,816,2022-12-01,2022-12-04,4524.95,Completed
3187,816,2023-02-12,2023-02-16,925.55,Completed
3188,817,2024-03-07,2024-03-08,1016.1,Completed
3189,818,2023-05-17,2023-05-21,975.29,Completed
3190,818,2023-06-23,2023-06-24,2555.0,Completed
3191,818,2023-07-23,2023-07-28,257.81,Completed
3192,818,2023-10-18,2023-10-21,3536.81,Completed
3193,818,2023-12-17,2023-12-20,4896.64,Completed
3194,818,2024-01-10,2024-01-11,2300.73,Completed
3195,819,2024-02-19,2024-02-20,1703.4,Completed
3196,819,2024-04-03,2024-04-05,2032.24,Completed
3197,819,2024-04-14,2024-04-18,223.13,Completed
3198,819,2024-06-18,2024-06-20,514.07,Completed
3199,819,2024-08-22,2024-08-24,1615.84,Completed
3200,819,2024-10-12,2024-10-16,1044.55,Completed
3201,820,2023-07-12,2023-07-17,250.77,Completed
3202,821,2024-10-11,2024-10-16,4120.28,Completed
3203,822,2022-12-13,2022-12-18,2910.77,Completed
3204,822,2022-12-23,2022-12-26,2867.69,Completed
3205,822,2023-01-24,2023-01-29,2090.76,Completed
3206,822,2023-04-22,2023-04-24,102.56,Completed
3207,822,2023-05-19,2023-05-20,713.69,Completed
3208,822,2023-08-15,2023-08-16,1966.34,Completed
3209,822,2023-08-29,2023-09-02,1303.37,Completed
3210,823,2024-05-13,2024-05-14,1307.7,Completed
3211,823,2024-08-11,2024-08-15,607.32,Completed
3212,823,2024-08-18,2024-08-22,1408.93,Completed
3213,823,2024-10-18,2024-10-23,1451.96,Completed
3214,824,2022-06-14,2022-06-16,4894.36,Completed
3215,824,2022-06-24,2022-06-25,1110.29,Completed
3216,824,2022-08-26,2022-08-27,1190.44,Completed
3217,825,2023-05-21,2023-05-24,1714.26,Completed
3218,825,2023-08-13,2023-08-16,201.4,Completed
3219,825,2023-11-02,2023-11-03,606.3,Completed
3220,825,2023-12-03,2023-12-04,4585.12,Completed
3221,825,2024-02-03,2024-02-08,726.61,Completed
3222,826,2023-02-08,2023-02-11,1818.73,Completed
3223,826,2023-04-18,2023-04-21,2770.74,Completed
3224,826,2023-05-11,2023-05-16,4717.92,Completed
3225,826,2023-07-23,2023-07-27,137.01,Completed
3226,827,2022-10-06,2022-10-10,404.16,Completed
3227,827,2022-11-26,2022-11-29,4644.91,Completed
3228,827,2023-01-31,2023-02-04,1683.39,Completed
3229,827,2023-03-22,2023-03-24,587.93,Completed
3230,827,2023-04-12,2023-04-16,3017.58,Completed
3231,827,2023-05-30,2023-06-02,2075.52,Completed
3232,828,2024-03-28,2024-04-01,532.48,Completed
3233,828,2024-06-01,2024-06-05,96.42,Completed
3234,829,2024-02-22,2024-02-27,1041.38,Completed
3235,829,2024-05-08,2024-05-13,82.08,Completed
3236,829,2024-06-08,2024-06-11,4244.67,Completed
3237,829,2024-07-24,2024-07-28,31.65,Completed
3238,829,2024-10-21,2024-10-26,1817.22,Completed
3239,830,2023-11-20,2023-11-25,241.48,Completed
3240,830,2024-01-30,2024-02-01,188.74,Completed
3241,830,2024-04-04,2024-04-08,509.31,Completed
3242,831,2023-09-14,2023-09-19,1449.37,Completed
3243,831,2023-11-22,2023-11-27,3826.86,Completed
3244,831,2023-12-19,2023-12-21,1850.74,Completed
3245,832,2023-02-22,2023-02-25,2634.28,Completed
3246,832,2023-03-22,2023-03-24,1080.09,Completed
3247,832,2023-06-04,2023-06-09,4869.63,Completed
3248,833,2023-01-01,2023-01-02,719.52,Completed
3249,833,2023-03-03,2023-03-08,590.45,Completed
3250,834,2023-08-26,2023-08-28,638.52,Completed
3251,835,2023-05-12,2023-05-16,48.43,Completed
3252,835,2023-06-05,2023-06-10,541.46,Completed
3253,835,2023-08-03,2023-08-05,716.87,Completed
3254,835,2023-10-23,2023-10-28,1504.36,Completed
3255,836,2023-08-03,2023-08-06,870.28,Completed
3256,836,2023-10-04,2023-10-05,1158.38,Completed
3257,836,2023-12-24,2023-12-29,152.94,Completed
3258,836,2024-01-08,2024-01-12,898.24,Completed
3259,836,2024-01-27,2024-01-30,1693.42,Completed
3260,837,2022-08-27,2022-09-01,607.27,Completed
3261,837,2022-10-26,2022-10-28,1991.75,Completed
3262,837,2022-12-17,2022-12-21,2661.7,Completed
3263,837,2023-01-29,2023-01-31,463.53,Completed
3264,837,2023-03-24,2023-03-28,2104.5,Completed
3265,837,2023-04-14,2023-04-16,1414.19,Completed
3266,838,2023-01-08,2023-01-12,562.65,Completed
3267,838,2023-01-29,2023-02-03,669.38,Completed
3268,838,2023-02-22,2023-02-25,3243.34,Completed
3269,838,2023-05-08,2023-05-12,539.36,Completed
3270,839,2023-03-07,2023-03-08,438.5,Completed
3271,839,2023-04-14,2023-04-17,1803.79,Completed
3272,840,2022-05-29,2022-06-01,1641.02,Completed
3273,840,2022-07-20,2022-07-23,524.72,Completed
3274,840,2022-10-04,2022-10-07,145.24,Completed
3275,840,2022-11-14,2022-11-19,482.71,Completed
3276,840,2022-12-13,2022-12-16,804.72,Completed
3277,840,2023-03-09,2023-03-14,859.31,Completed
3278,841,2022-10-17,2022-10-20,696.33,Completed
3279,841,2022-12-12,2022-12-14,844.54,Completed
3280,841,2023-01-01,2023-01-02,2523.14,Completed
3281,841,2023-02-12,2023-02-14,44.86,Completed
3282,841,2023-05-12,2023-05-14,1687.58,Completed
3283,841,2023-07-24,2023-07-25,62.13,Completed
3284,841,2023-09-25,2023-09-29,3091.65,Completed
3285,841,2023-11-13,2023-11-18,3672.68,Completed
3286,841,2024-02-01,2024-02-04,1268.85,Completed
3287,842,2023-06-03,2023-06-07,695.36,Completed
3288,842,2023-08-10,2023-08-14,1039.33,Completed
3289,842,2023-11-06,2023-11-09,1255.65,Completed
3290,843,2024-05-16,2024-05-19,312.95,Completed
3291,843,2024-07-02,2024-07-06,6479.1,Completed
3292,843,2024-09-03,2024-09-07,811.99,Completed
3293,843,2024-10-06,2024-10-07,1041.72,Completed
3294,843,2024-11-04,2024-11-06,1634.34,Completed
3295,844,2024-07-09,2024-07-10,1304.37,Completed
3296,844,2024-08-10,2024-08-12,4339.66,Completed
3297,844,2024-08-26,2024-08-27,2488.18,Completed
3298,844,2024-09-02,2024-09-04,854.55,Completed
3299,844,2024-11-18,2024-11-22,355.06,Completed
3300,845,2024-04-04,2024-04-06,3366.45,Completed
3301,845,2024-04-16,2024-04-19,1581.95,Completed
3302,845,2024-06-04,2024-06-07,3276.73,Completed
3303,845,2024-07-09,2024-07-14,1125.3,Completed
3304,846,2024-01-09,2024-01-13,623.0,Completed
3305,846,2024-03-09,2024-03-14,677.54,Completed
3306,846,2024-05-20,2024-05-23,3207.94,Completed
3307,846,2024-06-01,2024-06-04,741.88,Completed
3308,847,2023-05-30,2023-06-03,84.6,Completed
3309,848,2022-04-08,2022-04-11,1362.06,Completed
3310,848,2022-04-16,2022-04-19,1533.81,Completed
3311,848,2022-06-03,2022-06-08,616.92,Completed
3312,848,2022-06-12,2022-06-13,1172.32,Completed
3313,848,2022-08-06,2022-08-08,2898.6,Completed
3314,848,2022-10-22,2022-10-26,268.06,Completed
3315,848,2022-11-18,2022-11-23,2756.18,Completed
3316,848,2022-12-28,2023-01-02,276.06,Completed
3317,848,2023-01-20,2023-01-21,299.17,Completed
3318,848,2023-02-12,2023-02-16,1439.09,Completed
3319,848,2023-03-03,2023-03-05,1106.21,Completed
3320,848,2023-04-02,2023-04-07,454.78,Completed
